0.000000, 300.000000, 520.000000, 741.000000, 1125.000000, 1442.000000, 2028.000000, 2832.000000, 5267.000000, 19970.000000, 


0.000000, 270.000000, 464.000000, 741.000000, 969.000000, 1348.000000, 1969.000000, 2762.000000, 5419.000000, 19979.000000, 


0.000000, 267.000000, 558.000000, 745.000000, 977.000000, 1427.000000, 2055.000000, 2947.000000, 5207.000000, 20141.000000, 


0.000000, 242.000000, 486.000000, 827.000000, 1045.000000, 1454.000000, 1941.000000, 3111.000000, 4946.000000, 20263.000000, 


0.000000, 269.000000, 527.000000, 692.000000, 1008.000000, 1413.000000, 1818.000000, 2871.000000, 5357.000000, 22272.000000, 


0.000000, 312.000000, 521.000000, 721.000000, 1009.000000, 1294.000000, 1939.000000, 3162.000000, 4825.000000, 21299.000000, 


0.000000, 241.000000, 508.000000, 846.000000, 1041.000000, 1325.000000, 1793.000000, 2653.000000, 5872.000000, 21510.000000, 


0.000000, 243.000000, 505.000000, 705.000000, 1110.000000, 1433.000000, 2066.000000, 2770.000000, 5312.000000, 23415.000000, 


0.000000, 192.000000, 591.000000, 670.000000, 1065.000000, 1248.000000, 1916.000000, 2812.000000, 5319.000000, 21289.000000, 


0.000000, 223.000000, 530.000000, 747.000000, 1007.000000, 1428.000000, 1883.000000, 3100.000000, 6001.000000, 20999.000000, 


0.000000, 264.000000, 622.000000, 747.000000, 1018.000000, 1199.000000, 1802.000000, 3027.000000, 5328.000000, 21770.000000, 


0.000000, 263.000000, 597.000000, 771.000000, 930.000000, 1267.000000, 1822.000000, 2943.000000, 5239.000000, 21566.000000, 


