0.000000, 225.000000, 570.000000, 808.000000, 1036.000000, 1476.000000, 2055.000000, 2975.000000, 5768.000000, 19512.000000, 


0.000000, 203.000000, 646.000000, 758.000000, 894.000000, 1459.000000, 2205.000000, 3000.000000, 5393.000000, 18787.000000, 


0.000000, 245.000000, 627.000000, 896.000000, 1087.000000, 1345.000000, 2085.000000, 3426.000000, 5491.000000, 19232.000000, 


0.000000, 253.000000, 631.000000, 785.000000, 1006.000000, 1325.000000, 2087.000000, 3003.000000, 5448.000000, 21207.000000, 


0.000000, 232.000000, 571.000000, 828.000000, 948.000000, 1695.000000, 1879.000000, 2799.000000, 6042.000000, 17832.000000, 





0.000000, 248.000000, 502.000000, 689.000000, 1101.000000, 1353.000000, 1777.000000, 3360.000000, 5434.000000, 18265.000000, 


0.000000, 232.000000, 492.000000, 830.000000, 1019.000000, 1419.000000, 2198.000000, 3076.000000, 5188.000000, 20231.000000, 


0.000000, 251.000000, 539.000000, 896.000000, 1199.000000, 1246.000000, 2474.000000, 3067.000000, 5831.000000, 20068.000000, 


0.000000, 217.000000, 619.000000, 689.000000, 1053.000000, 1223.000000, 1970.000000, 3070.000000, 5814.000000, 17693.000000, 


0.000000, 232.000000, 573.000000, 888.000000, 997.000000, 1625.000000, 2328.000000, 3112.000000, 5471.000000, 19019.000000, 


0.000000, 295.000000, 601.000000, 677.000000, 1090.000000, 1238.000000, 2164.000000, 3280.000000, 5585.000000, 18031.000000, 


0.000000, 238.000000, 512.000000, 745.000000, 974.000000, 1520.000000, 1999.000000, 3398.000000, 6321.000000, 19876.000000, 

