0.000000, 376.000000, 558.000000, 658.000000, 932.000000, 1197.000000, 1879.000000, 2307.000000, 4433.000000, 9170.000000, 


0.000000, 392.000000, 549.000000, 764.000000, 962.000000, 1278.000000, 1966.000000, 2494.000000, 4154.000000, 9359.000000, 


0.000000, 353.000000, 498.000000, 808.000000, 875.000000, 1439.000000, 1787.000000, 2902.000000, 3816.000000, 8905.000000, 


0.000000, 385.000000, 564.000000, 756.000000, 917.000000, 1255.000000, 1738.000000, 2843.000000, 4222.000000, 8747.000000, 


0.000000, 389.000000, 602.000000, 773.000000, 901.000000, 1205.000000, 1640.000000, 2414.000000, 3856.000000, 9562.000000, 


0.000000, 445.000000, 568.000000, 752.000000, 1047.000000, 1170.000000, 1658.000000, 2740.000000, 3961.000000, 8838.000000, 


0.000000, 398.000000, 571.000000, 747.000000, 885.000000, 1275.000000, 1802.000000, 2159.000000, 4351.000000, 9585.000000, 


0.000000, 299.000000, 597.000000, 677.000000, 958.000000, 1267.000000, 1640.000000, 2665.000000, 4045.000000, 9548.000000, 


0.000000, 349.000000, 534.000000, 722.000000, 914.000000, 1195.000000, 2027.000000, 2813.000000, 4291.000000, 9311.000000, 


0.000000, 376.000000, 602.000000, 763.000000, 857.000000, 1268.000000, 1914.000000, 2430.000000, 3979.000000, 9666.000000, 


0.000000, 436.000000, 545.000000, 814.000000, 958.000000, 1166.000000, 1745.000000, 2584.000000, 4583.000000, 8662.000000, 


0.000000, 326.000000, 578.000000, 812.000000, 1126.000000, 1230.000000, 1630.000000, 2609.000000, 4036.000000, 8871.000000, 


