0.000000, 439.000000, 593.000000, 751.000000, 954.000000, 1140.000000, 1618.000000, 2253.000000, 3686.000000, 5822.000000, 


0.000000, 380.000000, 638.000000, 571.000000, 801.000000, 1128.000000, 1586.000000, 2118.000000, 3321.000000, 6419.000000, 


0.000000, 428.000000, 635.000000, 682.000000, 925.000000, 1236.000000, 1423.000000, 2040.000000, 3600.000000, 5961.000000, 


0.000000, 381.000000, 492.000000, 684.000000, 964.000000, 1104.000000, 1600.000000, 2063.000000, 3352.000000, 6382.000000, 


0.000000, 390.000000, 549.000000, 717.000000, 844.000000, 1262.000000, 1360.000000, 2181.000000, 3537.000000, 6278.000000, 


0.000000, 408.000000, 561.000000, 654.000000, 916.000000, 1155.000000, 1795.000000, 2319.000000, 3028.000000, 6309.000000, 


0.000000, 330.000000, 583.000000, 786.000000, 884.000000, 1164.000000, 1684.000000, 2185.000000, 3151.000000, 6259.000000, 


0.000000, 388.000000, 504.000000, 562.000000, 865.000000, 1046.000000, 1549.000000, 2241.000000, 3555.000000, 6119.000000, 


0.000000, 420.000000, 551.000000, 746.000000, 886.000000, 1177.000000, 1584.000000, 2072.000000, 3252.000000, 6130.000000, 


0.000000, 417.000000, 574.000000, 652.000000, 807.000000, 1240.000000, 1518.000000, 2050.000000, 3737.000000, 5985.000000, 




0.000000, 399.000000, 475.000000, 666.000000, 876.000000, 1163.000000, 1503.000000, 2092.000000, 3593.000000, 6184.000000, 


0.000000, 361.000000, 545.000000, 709.000000, 782.000000, 1182.000000, 1683.000000, 2260.000000, 3228.000000, 6150.000000, 


