0.000000, 359.000000, 641.000000, 776.000000, 905.000000, 1130.000000, 1794.000000, 2638.000000, 3947.000000, 8113.000000, 


0.000000, 341.000000, 644.000000, 664.000000, 954.000000, 1179.000000, 1550.000000, 2449.000000, 3698.000000, 8275.000000, 


0.000000, 371.000000, 673.000000, 794.000000, 990.000000, 1272.000000, 1721.000000, 2310.000000, 3874.000000, 8269.000000, 


0.000000, 365.000000, 490.000000, 705.000000, 935.000000, 1338.000000, 1489.000000, 2627.000000, 4142.000000, 7946.000000, 


0.000000, 406.000000, 485.000000, 756.000000, 904.000000, 1209.000000, 1758.000000, 2584.000000, 3688.000000, 8669.000000, 


0.000000, 373.000000, 560.000000, 681.000000, 940.000000, 1333.000000, 1651.000000, 2465.000000, 3731.000000, 8621.000000, 


0.000000, 380.000000, 495.000000, 687.000000, 957.000000, 969.000000, 1552.000000, 2123.000000, 4222.000000, 8648.000000, 


0.000000, 406.000000, 600.000000, 653.000000, 950.000000, 1211.000000, 1735.000000, 2308.000000, 4075.000000, 7706.000000, 


0.000000, 383.000000, 649.000000, 708.000000, 915.000000, 1300.000000, 1684.000000, 2552.000000, 3479.000000, 8429.000000, 


0.000000, 353.000000, 526.000000, 653.000000, 843.000000, 1194.000000, 1694.000000, 2562.000000, 3837.000000, 7996.000000, 


0.000000, 391.000000, 562.000000, 747.000000, 886.000000, 1310.000000, 1527.000000, 2457.000000, 4040.000000, 8091.000000, 


0.000000, 362.000000, 532.000000, 834.000000, 891.000000, 1172.000000, 1802.000000, 2189.000000, 3881.000000, 8857.000000, 


