0.000000, 24.000000, 59.000000, 89.000000, 134.000000, 272.000000, 256.000000, 583.000000, 971.000000, 41732.000000, 


0.000000, 24.000000, 111.000000, 166.000000, 289.000000, 402.000000, 579.000000, 985.000000, 2570.000000, 54558.000000, 


0.000000, 42.000000, 200.000000, 390.000000, 521.000000, 746.000000, 1360.000000, 2092.000000, 4827.000000, 43814.000000, 


0.000000, 1.000000, 31.000000, 34.000000, 91.000000, 192.000000, 271.000000, 480.000000, 987.000000, 73023.000000, 


0.000000, 26.000000, 40.000000, 91.000000, 156.000000, 184.000000, 484.000000, 966.000000, 2250.000000, 46078.000000, 


0.000000, 25.000000, 58.000000, 114.000000, 112.000000, 289.000000, 399.000000, 471.000000, 1202.000000, 57227.000000, 


0.000000, 57.000000, 128.000000, 167.000000, 343.000000, 363.000000, 538.000000, 876.000000, 2428.000000, 51388.000000, 


0.000000, 42.000000, 214.000000, 324.000000, 540.000000, 888.000000, 1356.000000, 2048.000000, 5503.000000, 42714.000000, 


0.000000, 42.000000, 102.000000, 151.000000, 194.000000, 597.000000, 796.000000, 1434.000000, 3322.000000, 55388.000000, 


0.000000, 56.000000, 226.000000, 317.000000, 526.000000, 757.000000, 1192.000000, 1799.000000, 4035.000000, 42013.000000, 


0.000000, 8.000000, 37.000000, 57.000000, 98.000000, 183.000000, 358.000000, 459.000000, 932.000000, 46900.000000, 


0.000000, 81.000000, 351.000000, 467.000000, 569.000000, 1042.000000, 1267.000000, 2768.000000, 5219.000000, 37600.000000, 


